Date,Avg_Temp,Quality,均質番号
1889/10,,0,1
1889/11,,0,1
1889/12,,0,1
1890/1,,0,1
1890/2,,0,1
1890/3,,0,1
1890/4,,0,1
1890/5,,0,1
1890/6,,0,1
1890/7,27.5,8,1
1890/8,27.9,8,1
1890/9,26.5,8,1
1890/10,23.5,8,1
1890/11,20.1,8,1
1890/12,18.6,8,1
1891/1,15.7,8,1
1891/2,16.8,8,1
1891/3,17.2,8,1
1891/4,19.9,8,1
1891/5,22.7,8,1
1891/6,24.3,8,1
1891/7,27.9,8,1
1891/8,27.5,8,1
1891/9,26.9,8,1
1891/10,24.6,8,1
1891/11,20.5,8,1
1891/12,17.9,8,1
1892/1,16.2,8,1
1892/2,16.8,8,1
1892/3,17.4,8,1
1892/4,21.6,8,1
1892/5,23.2,8,1
1892/6,26.1,8,1
1892/7,27.2,8,1
1892/8,27.7,8,1
1892/9,26.1,8,1
1892/10,23.5,8,1
1892/11,21.4,8,1
1892/12,16.0,8,1
1893/1,15.7,8,1
1893/2,15.4,8,1
1893/3,17.1,8,1
1893/4,19.6,8,1
1893/5,22.3,8,1
1893/6,26.0,8,1
1893/7,28.1,8,1
1893/8,28.0,8,1
1893/9,27.1,8,1
1893/10,23.9,8,1
1893/11,19.2,8,1
1893/12,16.6,8,1
1894/1,16.3,8,1
1894/2,15.7,8,1
1894/3,18.2,8,1
1894/4,21.2,8,1
1894/5,22.7,8,1
1894/6,26.4,8,1
1894/7,27.1,8,1
1894/8,27.0,8,1
1894/9,27.2,8,1
1894/10,24.2,8,1
1894/11,21.3,8,1
1894/12,17.2,8,1
1895/1,15.2,8,1
1895/2,15.9,8,1
1895/3,17.2,8,1
1895/4,20.0,8,1
1895/5,22.9,8,1
1895/6,26.5,8,1
1895/7,27.5,8,1
1895/8,27.6,8,1
1895/9,26.4,8,1
1895/10,23.3,8,1
1895/11,20.9,8,1
1895/12,17.0,8,1
1896/1,15.5,8,1
1896/2,15.6,8,1
1896/3,17.4,8,1
1896/4,22.5,8,1
1896/5,23.4,8,1
1896/6,27.3,8,1
1896/7,28.3,8,1
1896/8,28.0,8,1
1896/9,26.6,8,1
1896/10,24.8,8,1
1896/11,20.9,8,1
1896/12,17.3,8,1
1897/1,18.4,8,1
1897/2,15.8,8,1
1897/3,20.3,8,1
1897/4,20.5,8,1
1897/5,24.0,8,1
1897/6,25.4,8,1
1897/7,27.2,8,1
1897/8,27.6,8,1
1897/9,26.9,8,1
1897/10,23.8,8,1
1897/11,22.2,8,1
1897/12,17.3,8,1
1898/1,17.4,8,1
1898/2,17.2,8,1
1898/3,19.5,8,1
1898/4,20.8,8,1
1898/5,24.5,8,1
1898/6,25.6,8,1
1898/7,27.8,8,1
1898/8,27.8,8,1
1898/9,26.6,8,1
1898/10,24.5,8,1
1898/11,22.6,8,1
1898/12,17.4,8,1
1899/1,15.7,8,1
1899/2,16.3,8,1
1899/3,17.6,8,1
1899/4,21.0,8,1
1899/5,23.9,8,1
1899/6,26.0,8,1
1899/7,27.2,8,1
1899/8,27.5,8,1
1899/9,26.5,8,1
1899/10,21.9,8,1
1899/11,19.6,8,1
1899/12,19.1,8,1
1900/1,16.3,8,1
1900/2,16.8,8,1
1900/3,17.8,8,1
1900/4,21.7,8,1
1900/5,22.6,8,1
1900/6,25.0,8,1
1900/7,28.1,8,1
1900/8,28.1,8,1
1900/9,26.8,8,1
1900/10,24.5,8,1
1900/11,21.5,8,1
1900/12,17.9,8,1
1901/1,17.9,8,1
1901/2,12.3,8,1
1901/3,16.4,8,1
1901/4,20.6,8,1
1901/5,22.8,8,1
1901/6,25.5,8,1
1901/7,28.3,8,1
1901/8,27.4,8,1
1901/9,26.3,8,1
1901/10,24.4,8,1
1901/11,20.1,8,1
1901/12,17.2,8,1
1902/1,16.1,8,1
1902/2,14.5,8,1
1902/3,18.3,8,1
1902/4,21.2,8,1
1902/5,23.9,8,1
1902/6,25.4,8,1
1902/7,27.5,8,1
1902/8,28.0,8,1
1902/9,25.5,8,1
1902/10,23.0,8,1
1902/11,21.4,8,1
1902/12,17.7,8,1
1903/1,16.0,8,1
1903/2,15.3,8,1
1903/3,19.6,8,1
1903/4,21.5,8,1
1903/5,22.8,8,1
1903/6,25.4,8,1
1903/7,27.8,8,1
1903/8,28.1,8,1
1903/9,26.7,8,1
1903/10,24.6,8,1
1903/11,19.9,8,1
1903/12,16.0,8,1
1904/1,14.9,8,1
1904/2,15.8,8,1
1904/3,17.8,8,1
1904/4,21.5,8,1
1904/5,23.1,8,1
1904/6,26.4,8,1
1904/7,27.6,8,1
1904/8,27.2,8,1
1904/9,26.0,8,1
1904/10,23.6,8,1
1904/11,19.3,8,1
1904/12,16.8,8,1
1905/1,17.3,8,1
1905/2,15.4,8,1
1905/3,17.9,8,1
1905/4,20.3,8,1
1905/5,24.0,8,1
1905/6,26.5,8,1
1905/7,28.1,8,1
1905/8,27.8,8,1
1905/9,26.7,8,1
1905/10,24.5,8,1
1905/11,20.9,8,1
1905/12,19.4,8,1
1906/1,16.3,8,1
1906/2,17.3,8,1
1906/3,16.9,8,1
1906/4,20.6,8,1
1906/5,24.7,8,1
1906/6,27.4,8,1
1906/7,28.7,8,1
1906/8,28.7,8,1
1906/9,28.0,8,1
1906/10,24.6,8,1
1906/11,20.3,8,1
1906/12,17.4,8,1
1907/1,16.7,8,1
1907/2,15.5,8,1
1907/3,18.0,8,1
1907/4,20.6,8,1
1907/5,21.5,8,1
1907/6,24.6,8,1
1907/7,27.2,8,1
1907/8,27.6,8,1
1907/9,26.6,8,1
1907/10,24.7,8,1
1907/11,21.7,8,1
1907/12,17.3,8,1
1908/1,16.9,8,1
1908/2,15.6,8,1
1908/3,17.2,8,1
1908/4,21.1,8,1
1908/5,22.1,8,1
1908/6,25.6,8,1
1908/7,28.5,8,1
1908/8,27.0,8,1
1908/9,26.5,8,1
1908/10,23.8,8,1
1908/11,19.5,8,1
1908/12,18.5,8,1
1909/1,17.0,8,1
1909/2,16.7,8,1
1909/3,18.1,8,1
1909/4,20.0,8,1
1909/5,21.2,8,1
1909/6,27.5,8,1
1909/7,28.4,8,1
1909/8,27.7,8,1
1909/9,27.1,8,1
1909/10,24.6,8,1
1909/11,21.0,8,1
1909/12,17.1,8,1
1910/1,16.6,8,1
1910/2,15.1,8,1
1910/3,17.9,8,1
1910/4,20.4,8,1
1910/5,23.8,8,1
1910/6,27.6,8,1
1910/7,28.9,8,1
1910/8,27.4,8,1
1910/9,27.1,8,1
1910/10,23.5,8,1
1910/11,20.5,8,1
1910/12,16.9,8,1
1911/1,16.0,8,1
1911/2,16.9,8,1
1911/3,18.9,8,1
1911/4,20.5,8,1
1911/5,23.8,8,1
1911/6,27.6,8,1
1911/7,27.5,8,1
1911/8,27.7,8,1
1911/9,26.9,8,1
1911/10,23.2,8,1
1911/11,20.7,8,1
1911/12,18.7,8,1
1912/1,15.9,8,1
1912/2,16.8,8,1
1912/3,19.4,8,1
1912/4,21.7,8,1
1912/5,23.0,8,1
1912/6,25.6,8,1
1912/7,28.1,8,1
1912/8,28.4,8,1
1912/9,26.9,8,1
1912/10,23.8,8,1
1912/11,20.7,8,1
1912/12,18.7,8,1
1913/1,16.3,8,1
1913/2,16.5,8,1
1913/3,17.0,8,1
1913/4,22.5,8,1
1913/5,23.5,8,1
1913/6,27.3,8,1
1913/7,28.2,8,1
1913/8,28.5,8,1
1913/9,27.2,8,1
1913/10,24.1,8,1
1913/11,20.9,8,1
1913/12,17.2,8,1
1914/1,15.5,8,1
1914/2,16.5,8,1
1914/3,19.6,8,1
1914/4,20.2,8,1
1914/5,24.1,8,1
1914/6,27.0,8,1
1914/7,28.5,8,1
1914/8,28.0,8,1
1914/9,26.3,8,1
1914/10,23.5,8,1
1914/11,21.2,8,1
1914/12,18.3,8,1
1915/1,16.0,8,1
1915/2,17.6,8,1
1915/3,16.8,8,1
1915/4,22.2,8,1
1915/5,21.9,8,1
1915/6,27.1,8,1
1915/7,28.1,8,1
1915/8,28.1,8,1
1915/9,27.0,8,1
1915/10,25.4,8,1
1915/11,22.7,8,1
1915/12,18.4,8,1
1916/1,17.2,8,1
1916/2,16.9,8,1
1916/3,16.3,8,1
1916/4,21.4,8,1
1916/5,24.6,8,1
1916/6,27.4,8,1
1916/7,29.1,8,1
1916/8,27.8,8,1
1916/9,27.0,8,1
1916/10,24.6,8,1
1916/11,21.9,8,1
1916/12,18.4,8,1
1917/1,13.4,8,1
1917/2,14.1,8,1
1917/3,16.7,8,1
1917/4,19.8,8,1
1917/5,21.0,8,1
1917/6,27.0,8,1
1917/7,28.0,8,1
1917/8,28.6,8,1
1917/9,27.1,8,1
1917/10,24.4,8,1
1917/11,19.8,8,1
1917/12,15.7,8,1
1918/1,12.9,8,1
1918/2,15.2,8,1
1918/3,17.3,8,1
1918/4,20.7,8,1
1918/5,22.6,8,1
1918/6,27.3,8,1
1918/7,28.1,8,1
1918/8,27.6,8,1
1918/9,25.9,8,1
1918/10,24.4,8,1
1918/11,21.1,8,1
1918/12,19.3,8,1
1919/1,17.2,8,1
1919/2,16.1,8,1
1919/3,19.9,8,1
1919/4,21.1,8,1
1919/5,23.1,8,1
1919/6,28.4,8,1
1919/7,28.5,8,1
1919/8,27.8,8,1
1919/9,25.5,8,1
1919/10,23.3,8,1
1919/11,20.9,8,1
1919/12,17.4,8,1
1920/1,15.2,8,1
1920/2,16.7,8,1
1920/3,18.1,8,1
1920/4,21.2,8,1
1920/5,22.6,8,1
1920/6,26.9,8,1
1920/7,28.2,8,1
1920/8,28.0,8,1
1920/9,26.9,8,1
1920/10,23.6,8,1
1920/11,21.3,8,1
1920/12,18.2,8,1
1921/1,16.4,8,1
1921/2,15.9,8,1
1921/3,17.6,8,1
1921/4,21.7,8,1
1921/5,23.5,8,1
1921/6,26.5,8,1
1921/7,27.6,8,1
1921/8,28.0,8,1
1921/9,26.1,8,1
1921/10,22.7,8,1
1921/11,19.6,8,1
1921/12,17.7,8,1
1922/1,16.2,8,1
1922/2,16.8,8,1
1922/3,18.3,8,1
1922/4,20.5,8,1
1922/5,23.7,8,1
1922/6,26.2,8,1
1922/7,27.9,8,1
1922/8,27.3,8,1
1922/9,26.7,8,1
1922/10,23.7,8,1
1922/11,20.1,8,1
1922/12,16.3,8,1
1923/1,15.6,8,1
1923/2,16.0,8,1
1923/3,,1,1
1923/4,,1,1
1923/5,,1,1
1923/6,,1,1
1923/7,,1,1
1923/8,28.1,8,1
1923/9,26.9,8,1
1923/10,24.1,8,1
1923/11,21.1,8,1
1923/12,17.8,8,1
1924/1,16.6,8,1
1924/2,16.3,8,1
1924/3,16.7,8,1
1924/4,21.3,8,1
1924/5,23.3,4,1
1924/6,25.0,8,1
1924/7,26.9,8,1
1924/8,26.7,8,1
1924/9,25.5,8,1
1924/10,24.4,8,1
1924/11,18.9,8,1
1924/12,16.7,8,1
1925/1,15.9,8,1
1925/2,14.8,8,1
1925/3,16.4,8,1
1925/4,18.4,8,1
1925/5,23.3,8,1
1925/6,26.2,8,1
1925/7,27.5,8,1
1925/8,27.3,8,1
1925/9,25.9,8,1
1925/10,22.4,8,1
1925/11,20.3,8,1
1925/12,16.4,8,1
1926/1,15.2,8,1
1926/2,15.9,8,1
1926/3,16.9,8,1
1926/4,19.3,8,1
1926/5,22.5,8,1
1926/6,24.1,8,1
1926/7,28.1,8,1
1926/8,28.4,8,1
1926/9,27.3,8,1
1926/10,23.2,8,1
1926/11,20.3,8,1
1926/12,17.0,8,1
1927/1,16.1,8,1
1927/2,16.0,8,1
1927/3,17.2,8,1
1927/4,19.7,8,1
1927/5,22.1,8,2
1927/6,24.6,8,2
1927/7,27.7,8,2
1927/8,28.2,8,2
1927/9,26.5,8,2
1927/10,23.6,8,2
1927/11,20.4,8,2
1927/12,18.0,8,2
1928/1,16.7,8,2
1928/2,15.9,8,2
1928/3,17.7,8,2
1928/4,19.8,8,2
1928/5,23.0,8,2
1928/6,24.8,8,2
1928/7,27.8,8,2
1928/8,27.3,8,2
1928/9,26.8,8,2
1928/10,23.6,8,2
1928/11,20.7,8,2
1928/12,18.0,8,2
1929/1,16.1,8,2
1929/2,15.7,8,2
1929/3,16.9,8,2
1929/4,20.0,8,2
1929/5,22.4,8,2
1929/6,25.8,8,2
1929/7,27.4,8,2
1929/8,27.6,8,2
1929/9,26.0,8,2
1929/10,23.2,8,2
1929/11,19.8,8,2
1929/12,19.0,8,2
1930/1,17.0,8,2
1930/2,17.2,8,2
1930/3,18.5,8,2
1930/4,22.1,8,2
1930/5,23.9,8,2
1930/6,26.2,8,2
1930/7,27.7,8,2
1930/8,27.5,8,2
1930/9,26.3,8,2
1930/10,23.8,8,2
1930/11,20.0,8,2
1930/12,18.6,8,2
1931/1,17.1,8,2
1931/2,18.3,8,2
1931/3,18.2,8,2
1931/4,20.6,8,2
1931/5,23.0,8,2
1931/6,25.1,8,2
1931/7,28.4,8,2
1931/8,28.2,8,2
1931/9,27.1,8,2
1931/10,24.2,8,2
1931/11,22.0,8,2
1931/12,18.1,8,2
1932/1,16.2,8,2
1932/2,15.2,8,2
1932/3,15.6,8,2
1932/4,19.4,8,2
1932/5,24.5,8,2
1932/6,25.6,8,2
1932/7,28.1,8,2
1932/8,27.1,8,2
1932/9,25.9,8,2
1932/10,23.1,8,2
1932/11,20.1,8,2
1932/12,18.0,8,2
1933/1,15.7,8,2
1933/2,16.6,8,2
1933/3,17.2,8,2
1933/4,20.8,8,2
1933/5,23.3,8,2
1933/6,26.4,8,2
1933/7,27.4,8,2
1933/8,27.6,8,2
1933/9,26.5,8,2
1933/10,23.9,8,2
1933/11,20.7,8,2
1933/12,17.9,8,2
1934/1,14.3,8,2
1934/2,14.9,8,2
1934/3,16.1,8,2
1934/4,20.0,8,2
1934/5,22.4,8,2
1934/6,26.0,8,2
1934/7,28.1,8,2
1934/8,27.7,8,2
1934/9,27.1,8,2
1934/10,23.8,8,2
1934/11,20.5,8,2
1934/12,18.7,8,2
1935/1,15.8,8,2
1935/2,16.8,8,2
1935/3,18.1,8,2
1935/4,20.7,8,2
1935/5,23.0,8,2
1935/6,24.9,8,2
1935/7,27.3,8,2
1935/8,27.8,8,2
1935/9,25.9,8,2
1935/10,23.7,8,2
1935/11,21.4,8,2
1935/12,18.0,8,2
1936/1,14.7,8,2
1936/2,15.3,8,2
1936/3,15.5,8,2
1936/4,20.5,8,2
1936/5,23.0,8,2
1936/6,26.4,8,2
1936/7,28.0,8,2
1936/8,27.8,8,2
1936/9,26.7,8,2
1936/10,23.7,8,2
1936/11,21.0,8,2
1936/12,18.4,8,2
1937/1,17.2,8,2
1937/2,17.2,8,2
1937/3,18.3,8,2
1937/4,21.3,8,2
1937/5,23.7,8,2
1937/6,25.5,8,2
1937/7,27.7,8,2
1937/8,26.6,8,2
1937/9,26.5,8,2
1937/10,24.3,8,2
1937/11,22.0,8,2
1937/12,17.9,8,2
1938/1,16.3,8,2
1938/2,15.1,8,2
1938/3,17.7,8,2
1938/4,20.0,8,2
1938/5,24.3,8,2
1938/6,27.3,8,2
1938/7,27.8,8,2
1938/8,27.1,8,2
1938/9,26.7,8,2
1938/10,24.8,8,2
1938/11,20.1,8,2
1938/12,18.3,8,2
1939/1,15.9,8,2
1939/2,16.5,8,2
1939/3,17.8,8,2
1939/4,19.6,8,2
1939/5,22.4,8,2
1939/6,25.3,8,2
1939/7,26.7,8,2
1939/8,26.5,8,2
1939/9,25.2,8,2
1939/10,23.6,8,2
1939/11,21.6,8,2
1939/12,17.4,8,2
1940/1,15.2,8,2
1940/2,16.1,8,2
1940/3,17.1,8,2
1940/4,18.5,8,2
1940/5,21.6,8,2
1940/6,24.9,8,2
1940/7,27.2,8,2
1940/8,27.0,8,2
1940/9,26.7,8,2
1940/10,25.2,8,2
1940/11,22.2,8,2
1940/12,18.2,8,2
1941/1,17.1,8,2
1941/2,17.6,8,2
1941/3,18.5,8,2
1941/4,20.4,8,2
1941/5,23.8,8,2
1941/6,25.7,8,2
1941/7,28.2,8,2
1941/8,27.0,8,2
1941/9,26.5,8,2
1941/10,23.5,8,2
1941/11,21.2,8,2
1941/12,19.0,8,2
1942/1,15.7,8,2
1942/2,17.3,8,2
1942/3,20.1,8,2
1942/4,21.2,8,2
1942/5,23.2,8,2
1942/6,26.6,8,2
1942/7,28.7,8,2
1942/8,28.3,8,2
1942/9,27.0,8,2
1942/10,24.2,8,2
1942/11,20.7,8,2
1942/12,17.5,8,2
1943/1,15.3,8,2
1943/2,15.4,8,2
1943/3,18.2,8,2
1943/4,20.0,8,2
1943/5,23.9,8,2
1943/6,26.0,8,2
1943/7,26.6,8,2
1943/8,26.4,8,2
1943/9,26.6,8,2
1943/10,24.6,4,2
1943/11,21.1,8,2
1943/12,18.6,8,2
1944/1,17.0,8,2
1944/2,15.7,8,2
1944/3,15.7,8,2
1944/4,19.3,8,2
1944/5,23.7,8,2
1944/6,25.4,8,2
1944/7,28.1,8,2
1944/8,27.7,8,2
1944/9,,1,2
1944/10,24.8,8,2
1944/11,22.0,8,2
1944/12,17.1,8,2
1945/1,15.5,8,2
1945/2,,1,2
1945/3,,1,2
1945/4,,1,2
1945/5,,1,2
1945/6,,0,2
1945/7,,0,2
1945/8,,0,2
1945/9,,0,2
1945/10,,0,2
1945/11,,0,2
1945/12,,0,2
1946/1,16.1,8,2
1946/2,16.3,8,2
1946/3,18.9,8,2
1946/4,21.3,8,2
1946/5,23.8,8,2
1946/6,26.5,8,2
1946/7,27.6,8,2
1946/8,27.6,8,2
1946/9,27.7,8,2
1946/10,23.9,8,2
1946/11,21.1,8,2
1946/12,16.8,8,2
1947/1,16.5,8,2
1947/2,13.2,8,2
1947/3,16.1,8,2
1947/4,18.6,8,2
1947/5,21.9,8,2
1947/6,24.8,8,2
1947/7,27.4,8,2
1947/8,27.7,8,2
1947/9,27.1,8,2
1947/10,22.9,8,2
1947/11,20.3,8,2
1947/12,16.6,8,2
1948/1,14.6,8,2
1948/2,16.4,8,2
1948/3,17.8,8,2
1948/4,20.1,8,2
1948/5,23.1,8,2
1948/6,25.3,8,2
1948/7,28.3,8,2
1948/8,27.9,8,2
1948/9,27.7,8,2
1948/10,23.4,8,2
1948/11,20.7,8,2
1948/12,19.7,8,2
1949/1,14.9,8,2
1949/2,16.2,8,2
1949/3,17.9,8,2
1949/4,19.2,8,2
1949/5,23.9,8,2
1949/6,24.9,8,2
1949/7,27.8,8,2
1949/8,26.9,8,2
1949/9,26.9,8,2
1949/10,24.3,8,2
1949/11,21.2,8,2
1949/12,18.6,8,2
1950/1,17.1,8,2
1950/2,16.7,8,2
1950/3,17.9,8,2
1950/4,20.3,8,2
1950/5,23.2,8,2
1950/6,25.1,8,2
1950/7,27.8,8,2
1950/8,27.8,8,2
1950/9,26.9,8,2
1950/10,24.6,8,2
1950/11,20.9,8,2
1950/12,16.3,8,2
1951/1,,1,2
1951/2,,1,2
1951/3,,1,2
1951/4,20.7,8,2
1951/5,22.8,8,2
1951/6,25.4,8,2
1951/7,27.5,8,2
1951/8,27.7,8,2
1951/9,27.3,8,2
1951/10,24.4,8,2
1951/11,20.6,8,2
1951/12,18.7,8,2
1952/1,16.5,8,2
1952/2,17.5,8,2
1952/3,19.2,8,2
1952/4,21.1,8,2
1952/5,25.1,8,2
1952/6,26.8,8,2
1952/7,28.1,8,2
1952/8,28.1,8,2
1952/9,27.4,8,2
1952/10,24.5,8,2
1952/11,23.1,8,2
1952/12,18.2,8,2
1953/1,15.8,8,2
1953/2,17.0,8,2
1953/3,18.6,8,2
1953/4,18.9,8,2
1953/5,22.1,8,2
1953/6,27.4,8,2
1953/7,28.5,8,2
1953/8,27.9,8,2
1953/9,26.8,8,2
1953/10,24.3,8,2
1953/11,21.7,8,2
1953/12,19.2,8,2
1954/1,18.0,8,2
1954/2,16.6,8,2
1954/3,17.4,8,2
1954/4,21.4,8,2
1954/5,24.9,8,2
1954/6,26.4,8,2
1954/7,28.2,8,2
1954/8,27.7,8,2
1954/9,26.9,8,2
1954/10,23.8,8,2
1954/11,21.7,8,2
1954/12,17.8,8,2
1955/1,15.1,8,2
1955/2,17.1,8,2
1955/3,20.2,8,2
1955/4,21.7,8,2
1955/5,23.2,8,2
1955/6,26.4,8,2
1955/7,27.4,8,2
1955/8,27.0,8,2
1955/9,27.6,8,2
1955/10,23.8,8,2
1955/11,20.0,8,2
1955/12,18.1,8,2
1956/1,15.3,8,2
1956/2,15.1,8,2
1956/3,18.2,8,2
1956/4,21.0,8,2
1956/5,24.3,8,2
1956/6,27.4,8,2
1956/7,29.2,8,2
1956/8,27.4,8,2
1956/9,26.5,8,2
1956/10,24.5,8,2
1956/11,20.2,8,2
1956/12,17.0,8,2
1957/1,17.1,8,2
1957/2,15.6,8,2
1957/3,16.8,8,2
1957/4,21.4,8,2
1957/5,23.8,8,2
1957/6,25.0,8,2
1957/7,28.9,8,2
1957/8,27.9,8,2
1957/9,27.0,8,2
1957/10,23.2,8,2
1957/11,21.1,8,2
1957/12,18.0,8,2
1958/1,16.3,8,2
1958/2,16.2,8,2
1958/3,17.8,8,2
1958/4,21.9,8,2
1958/5,23.4,8,2
1958/6,24.7,8,2
1958/7,27.6,8,2
1958/8,28.3,8,2
1958/9,27.4,8,2
1958/10,24.3,8,2
1958/11,21.1,8,2
1958/12,18.8,8,2
1959/1,15.5,8,2
1959/2,19.2,8,2
1959/3,19.0,8,2
1959/4,20.3,8,2
1959/5,23.7,8,2
1959/6,25.9,8,2
1959/7,28.5,8,2
1959/8,27.8,8,2
1959/9,27.3,8,2
1959/10,24.0,8,2
1959/11,21.9,8,2
1959/12,19.1,8,2
1960/1,16.6,8,2
1960/2,16.9,8,2
1960/3,19.9,8,2
1960/4,20.3,8,2
1960/5,23.1,8,2
1960/6,26.0,8,2
1960/7,28.4,8,2
1960/8,27.3,8,2
1960/9,27.4,8,2
1960/10,24.7,8,2
1960/11,21.8,8,2
1960/12,17.4,8,2
1961/1,15.5,8,2
1961/2,15.2,8,2
1961/3,18.5,8,2
1961/4,20.8,8,2
1961/5,24.2,8,2
1961/6,27.5,8,2
1961/7,28.1,8,2
1961/8,28.2,8,2
1961/9,27.8,8,2
1961/10,25.0,8,2
1961/11,22.0,8,2
1961/12,18.1,8,2
1962/1,14.4,8,2
1962/2,16.3,8,2
1962/3,17.0,8,2
1962/4,19.1,8,2
1962/5,23.9,8,2
1962/6,26.5,8,2
1962/7,28.3,8,2
1962/8,27.9,8,2
1962/9,27.7,8,2
1962/10,24.6,8,2
1962/11,21.3,8,2
1962/12,17.7,8,2
1963/1,12.4,8,2
1963/2,13.5,8,2
1963/3,17.3,8,2
1963/4,20.8,8,2
1963/5,25.7,8,2
1963/6,26.5,8,2
1963/7,28.3,8,2
1963/8,28.4,8,2
1963/9,27.8,8,2
1963/10,23.5,8,2
1963/11,21.5,8,2
1963/12,18.3,8,2
1964/1,17.2,8,2
1964/2,16.3,8,2
1964/3,18.2,8,2
1964/4,24.2,8,2
1964/5,23.8,8,2
1964/6,25.3,8,2
1964/7,27.8,8,2
1964/8,27.6,8,2
1964/9,27.9,8,2
1964/10,25.6,8,2
1964/11,21.3,8,2
1964/12,18.6,8,2
1965/1,15.5,8,2
1965/2,16.5,8,2
1965/3,16.4,8,2
1965/4,20.2,8,2
1965/5,22.5,8,2
1965/6,25.6,8,2
1965/7,28.4,8,2
1965/8,27.6,8,2
1965/9,26.4,8,2
1965/10,22.9,8,2
1965/11,22.4,8,2
1965/12,18.2,8,2
1966/1,16.7,8,2
